userid,c122649a-0e7a-4de8-986a-804444f788fa; userid,Task,audio1,reactionTime,0,responseTime,6.456,User answer,Anger,Correct answer,anger,Is Correct,yes
userid,c122649a-0e7a-4de8-986a-804444f788fa; userid,Task,audio2,reactionTime,2.631,responseTime,6.444,User answer,Disgust,Correct answer,disgust,Is Correct,yes
userid,c122649a-0e7a-4de8-986a-804444f788fa; userid,Task,audio3,reactionTime,0.882,responseTime,8.705,User answer,Fear,Correct answer,fear,Is Correct,yes
userid,c122649a-0e7a-4de8-986a-804444f788fa; userid,Task,audio4,reactionTime,0.779,responseTime,6.7,User answer,Joy,Correct answer,happiness,Is Correct,no
userid,c122649a-0e7a-4de8-986a-804444f788fa; userid,Task,audio5,reactionTime,0.629,responseTime,4.622,User answer,Sadness,Correct answer,sadness,Is Correct,yes
userid,c122649a-0e7a-4de8-986a-804444f788fa; userid,Task,audio6,reactionTime,0.46,responseTime,5.409,User answer,Surprise,Correct answer,surprise,Is Correct,yes
